,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,isAlone,isLargeFamily,AgeClass,Mother,FareGroup,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,AgeGroup_Child,AgeGroup_Middle Aged,AgeGroup_Senior,AgeGroup_Young Adult
443,1,2,0,28.0,0,0,13.0,1,1,0,56.0,0,-0.3866707201133388,0,1,0,0,0,1,0,0,0,1
444,1,3,1,28.0,0,0,8.1125,1,1,0,84.0,0,-0.48507900373776425,0,1,0,1,0,0,0,0,0,1
445,1,1,1,4.0,0,2,81.8583,3,0,0,4.0,0,0.9997696105865636,0,1,0,0,0,0,1,0,0,0
446,1,2,0,13.0,0,1,19.5,2,0,0,26.0,0,-0.255795253400548,0,1,1,0,0,0,1,0,0,0
447,1,1,1,34.0,0,0,26.55,1,1,0,34.0,0,-0.11384570873513637,0,1,0,1,0,0,0,0,0,0
448,1,3,0,5.0,2,1,19.2583,4,0,0,15.0,0,-0.26066180729354516,0,0,1,0,0,0,1,0,0,0
449,1,1,1,52.0,0,0,30.5,1,1,0,52.0,0,-0.034313694348132716,0,1,0,0,0,1,0,1,0,0
450,0,2,1,36.0,1,2,27.75,4,0,0,72.0,1,-0.08968408411123653,0,1,0,1,0,0,0,0,0,0
451,0,3,1,28.0,1,0,19.9667,2,0,0,84.0,0,-0.2463983948905696,0,1,0,1,0,0,0,0,0,1
452,0,1,1,30.0,0,0,27.75,1,1,0,30.0,0,-0.08968408411123653,0,0,0,1,0,0,0,0,0,1
453,1,1,1,49.0,1,0,89.1042,2,0,0,49.0,0,1.145663540471827,0,0,0,1,0,0,0,1,0,0
454,0,3,1,28.0,0,0,8.05,1,1,0,84.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
455,1,3,1,29.0,0,0,7.8958,1,1,0,87.0,0,-0.4894421904510968,0,0,0,1,0,0,0,0,0,1
456,0,1,1,65.0,0,0,26.55,1,1,0,65.0,0,-0.11384570873513637,0,1,0,1,0,0,0,0,1,0
457,1,1,0,28.0,1,0,51.8625,2,0,0,28.0,0,0.395813560675251,0,1,0,0,1,0,0,0,0,1
458,1,2,0,50.0,0,0,10.5,1,1,0,100.0,0,-0.43700743807979686,0,1,1,0,0,0,0,1,0,0
459,0,3,1,28.0,0,0,7.75,1,1,0,84.0,0,-0.49237782784290063,1,0,0,1,0,0,0,0,0,1
460,1,1,1,48.0,0,0,26.55,1,1,0,48.0,0,-0.11384570873513637,0,1,0,1,0,0,0,0,0,0
461,0,3,1,34.0,0,0,8.05,1,1,0,102.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,0
462,0,1,1,47.0,0,0,38.5,1,1,0,47.0,0,0.12676380314453292,0,1,0,1,0,0,0,0,0,0
463,0,2,1,48.0,0,0,13.0,1,1,0,96.0,0,-0.3866707201133388,0,1,0,1,0,0,0,0,0,0
464,0,3,1,28.0,0,0,8.05,1,1,0,84.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
465,0,3,1,38.0,0,0,7.05,1,1,0,114.0,0,-0.5064721088735089,0,1,0,1,0,0,0,0,0,0
466,0,2,1,28.0,0,0,0.0,1,1,0,56.0,0,-0.6484216535389205,0,1,0,1,0,0,0,0,0,1
467,0,1,1,56.0,0,0,26.55,1,1,0,56.0,0,-0.11384570873513637,0,1,0,1,0,0,0,1,0,0
468,0,3,1,28.0,0,0,7.725,1,1,0,84.0,0,-0.4928811950225652,1,0,0,1,0,0,0,0,0,1
469,1,3,0,0.75,2,1,19.2583,4,0,0,2.25,0,-0.26066180729354516,0,0,1,0,0,0,1,0,0,0
470,0,3,1,28.0,0,0,7.25,1,1,0,84.0,0,-0.5024451714361923,0,1,0,1,0,0,0,0,0,1
471,0,3,1,38.0,0,0,8.6625,1,1,0,114.0,0,-0.47400492578514347,0,1,0,1,0,0,0,0,0,0
472,1,2,0,33.0,1,2,27.75,4,0,0,66.0,0,-0.08968408411123653,0,1,0,0,1,0,0,0,0,0
473,1,2,0,23.0,0,0,13.7917,1,1,0,46.0,0,-0.3707300882677209,0,0,0,0,1,0,0,0,0,1
474,0,3,0,22.0,0,0,9.8375,1,1,0,66.0,0,-0.45034666834090825,0,1,1,0,0,0,0,0,0,1
475,0,1,1,28.0,0,0,52.0,1,1,0,28.0,0,0.39858208016340624,0,1,0,1,0,0,0,0,0,1
476,0,2,1,34.0,1,0,21.0,2,0,0,68.0,0,-0.22559322262067316,0,1,0,1,0,0,0,0,0,0
477,0,3,1,29.0,1,0,7.0458,2,0,0,87.0,0,-0.5065566745596926,0,1,0,1,0,0,0,0,0,1
478,0,3,1,22.0,0,0,7.5208,1,1,0,66.0,0,-0.4969926981460655,0,1,0,1,0,0,0,0,0,1
479,1,3,0,2.0,0,1,12.2875,2,0,0,6.0,0,-0.4010166847337793,0,1,1,0,0,0,1,0,0,0
480,0,3,1,9.0,5,2,46.9,8,0,1,27.0,0,0.2958951755118318,0,1,0,0,0,0,1,0,0,0
481,0,2,1,28.0,0,0,0.0,1,1,0,56.0,0,-0.6484216535389205,0,1,0,1,0,0,0,0,0,1
482,0,3,1,50.0,0,0,8.05,1,1,0,150.0,0,-0.4863374216869257,0,1,0,1,0,0,0,1,0,0
483,1,3,0,63.0,0,0,9.5875,1,1,0,189.0,0,-0.455380340137554,0,1,0,0,1,0,0,1,0,0
484,1,1,1,25.0,1,0,91.0792,2,0,0,25.0,0,1.1854295476653287,0,0,0,1,0,0,0,0,0,1
485,0,3,0,28.0,3,1,25.4667,5,0,1,84.0,0,-0.13565761536436197,0,1,1,0,0,0,0,0,0,1
486,1,1,0,35.0,1,0,90.0,2,0,0,35.0,0,1.163700193253568,0,1,0,0,1,0,0,0,0,0
487,0,1,1,58.0,0,0,29.7,1,1,0,58.0,0,-0.05042144409739929,0,0,0,1,0,0,0,1,0,0
488,0,3,1,30.0,0,0,8.05,1,1,0,90.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
489,1,3,1,9.0,1,1,15.9,3,0,0,27.0,0,-0.32828012727224753,0,1,0,0,0,0,1,0,0,0
490,0,3,1,28.0,1,0,19.9667,2,0,0,84.0,0,-0.2463983948905696,0,1,0,1,0,0,0,0,0,1
491,0,3,1,21.0,0,0,7.25,1,1,0,63.0,0,-0.5024451714361923,0,1,0,1,0,0,0,0,0,1
492,0,1,1,55.0,0,0,30.5,1,1,0,55.0,0,-0.034313694348132716,0,1,0,1,0,0,0,1,0,0
493,0,1,1,71.0,0,0,49.5042,1,1,0,71.0,0,0.3483299278831318,0,0,0,1,0,0,0,0,1,0
494,0,3,1,21.0,0,0,8.05,1,1,0,63.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
495,0,3,1,28.0,0,0,14.4583,1,1,0,84.0,0,-0.3573083057891445,0,0,0,1,0,0,0,0,0,1
496,1,1,0,54.0,1,0,78.2667,2,0,0,54.0,0,0.9274538680872313,0,0,1,0,0,0,0,1,0,0
497,0,3,1,28.0,0,0,15.1,1,1,0,84.0,0,-0.3443878770215141,0,1,0,1,0,0,0,0,0,1
498,0,1,0,25.0,1,2,151.55,4,0,0,25.0,0,2.4029901895877646,0,1,0,0,1,0,0,0,0,1
499,0,3,1,24.0,0,0,7.7958,1,1,0,72.0,0,-0.49145565916975514,0,1,0,1,0,0,0,0,0,1
500,0,3,1,17.0,0,0,8.6625,1,1,0,51.0,0,-0.47400492578514347,0,1,0,1,0,0,0,0,0,1
501,0,3,0,21.0,0,0,7.75,1,1,0,63.0,0,-0.49237782784290063,1,0,1,0,0,0,0,0,0,1
502,0,3,0,28.0,0,0,7.6292,1,1,0,84.0,0,-0.4948100980550399,1,0,1,0,0,0,0,0,0,1
503,0,3,0,37.0,0,0,9.5875,1,1,0,111.0,0,-0.455380340137554,0,1,1,0,0,0,0,0,0,0
504,1,1,0,16.0,0,0,86.5,1,1,0,16.0,0,1.093228788100527,0,1,1,0,0,0,1,0,0,0
505,0,1,1,18.0,1,0,108.9,2,0,0,18.0,0,1.5442457810799908,0,0,0,1,0,0,0,0,0,1
506,1,2,0,33.0,0,2,26.0,3,0,0,66.0,0,-0.12491978668775715,0,1,0,0,1,0,0,0,0,0
507,1,1,1,28.0,0,0,26.55,1,1,0,28.0,0,-0.11384570873513637,0,1,0,1,0,0,0,0,0,1
508,0,3,1,28.0,0,0,22.525,1,1,0,84.0,0,-0.1948878246611338,0,1,0,1,0,0,0,0,0,1
509,1,3,1,26.0,0,0,56.4958,1,1,0,78.0,0,0.48910360681684706,0,1,0,1,0,0,0,0,0,1
510,1,3,1,29.0,0,0,7.75,1,1,0,87.0,0,-0.49237782784290063,1,0,0,1,0,0,0,0,0,1
511,0,3,1,28.0,0,0,8.05,1,1,0,84.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
512,1,1,1,36.0,0,0,26.2875,1,1,0,36.0,0,-0.11913106412161445,0,1,0,1,0,0,0,0,0,0
513,1,1,0,54.0,1,0,59.4,2,0,0,54.0,0,0.5475787653441219,0,0,0,0,1,0,0,1,0,0
514,0,3,1,24.0,0,0,7.4958,1,1,0,72.0,0,-0.4974960653257301,0,1,0,1,0,0,0,0,0,1
515,0,1,1,47.0,0,0,34.0208,1,1,0,47.0,0,0.036576512298389464,0,1,0,1,0,0,0,0,0,0
516,1,2,0,34.0,0,0,10.5,1,1,0,68.0,0,-0.43700743807979686,0,1,0,0,1,0,0,0,0,0
517,0,3,1,28.0,0,0,24.15,1,1,0,84.0,0,-0.1621689579829361,1,0,0,1,0,0,0,0,0,1
518,1,2,0,36.0,1,0,26.0,2,0,0,72.0,0,-0.12491978668775715,0,1,0,0,1,0,0,0,0,0
519,0,3,1,32.0,0,0,7.8958,1,1,0,96.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
520,1,1,0,30.0,0,0,93.5,1,1,0,30.0,0,1.2341715984066093,0,1,1,0,0,0,0,0,0,1
521,0,3,1,22.0,0,0,7.8958,1,1,0,66.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
522,0,3,1,28.0,0,0,7.225,1,1,0,84.0,0,-0.5029485386158568,0,0,0,1,0,0,0,0,0,1
523,1,1,0,44.0,0,1,57.9792,2,0,0,44.0,0,0.5189714017894245,0,0,0,0,1,0,0,0,0,0
524,0,3,1,28.0,0,0,7.2292,1,1,0,84.0,0,-0.5028639729296732,0,0,0,1,0,0,0,0,0,1
525,0,3,1,40.5,0,0,7.75,1,1,0,121.5,0,-0.49237782784290063,1,0,0,1,0,0,0,0,0,0
526,1,2,0,50.0,0,0,10.5,1,1,0,100.0,0,-0.43700743807979686,0,1,1,0,0,0,0,1,0,0
527,0,1,1,28.0,0,0,221.7792,1,1,0,28.0,0,3.817033162951754,0,1,0,1,0,0,0,0,0,1
528,0,3,1,39.0,0,0,7.925,1,1,0,117.0,0,-0.4888542575852486,0,1,0,1,0,0,0,0,0,0
529,0,2,1,23.0,2,1,11.5,4,0,0,46.0,1,-0.41687275089321363,0,1,0,1,0,0,0,0,0,1
530,1,2,0,2.0,1,1,26.0,3,0,0,4.0,0,-0.12491978668775715,0,1,1,0,0,0,1,0,0,0
531,0,3,1,28.0,0,0,7.2292,1,1,0,84.0,0,-0.5028639729296732,0,0,0,1,0,0,0,0,0,1
532,0,3,1,17.0,1,1,7.2292,3,0,0,51.0,0,-0.5028639729296732,0,0,0,1,0,0,0,0,0,1
533,1,3,0,28.0,0,2,22.3583,3,0,0,84.0,0,-0.19824427701513722,0,0,0,0,1,0,0,0,0,1
534,0,3,0,30.0,0,0,8.6625,1,1,0,90.0,0,-0.47400492578514347,0,1,1,0,0,0,0,0,0,1
535,1,2,0,7.0,0,2,26.25,3,0,0,14.0,0,-0.11988611489111134,0,1,1,0,0,0,1,0,0,0
536,0,1,1,45.0,0,0,26.55,1,1,0,45.0,0,-0.11384570873513637,0,1,0,0,0,1,0,0,0,0
537,1,1,0,30.0,0,0,106.425,1,1,0,30.0,0,1.4944124302931971,0,0,1,0,0,0,0,0,0,1
538,0,3,1,28.0,0,0,14.5,1,1,0,84.0,0,-0.35646868933346404,0,1,0,1,0,0,0,0,0,1
539,1,1,0,22.0,0,2,49.5,3,0,0,22.0,0,0.3482453621969482,0,0,1,0,0,0,0,0,0,1
540,1,1,0,36.0,0,2,71.0,3,0,0,36.0,0,0.7811411367084872,0,1,1,0,0,0,0,0,0,0
541,0,3,0,9.0,4,2,31.275,7,0,1,27.0,0,-0.01870931177853076,0,1,1,0,0,0,1,0,0,0
542,0,3,0,11.0,4,2,31.275,7,0,1,33.0,0,-0.01870931177853076,0,1,1,0,0,0,1,0,0,0
543,1,2,1,32.0,1,0,26.0,2,0,0,64.0,0,-0.12491978668775715,0,1,0,1,0,0,0,0,0,1
544,0,1,1,50.0,1,0,106.425,2,0,0,50.0,0,1.4944124302931971,0,0,0,1,0,0,0,1,0,0
545,0,1,1,64.0,0,0,26.0,1,1,0,64.0,0,-0.12491978668775715,0,1,0,1,0,0,0,1,0,0
546,1,2,0,19.0,1,0,26.0,2,0,0,38.0,0,-0.12491978668775715,0,1,0,0,1,0,0,0,0,1
547,1,2,1,28.0,0,0,13.8625,1,1,0,56.0,0,-0.3693045524149108,0,0,0,1,0,0,0,0,0,1
548,0,3,1,33.0,1,1,20.525,3,0,0,99.0,1,-0.2351571990343002,0,1,0,1,0,0,0,0,0,0
549,1,2,1,8.0,1,1,36.75,3,0,0,16.0,0,0.09152810056801232,0,1,0,0,0,0,1,0,0,0
550,1,1,1,17.0,0,2,110.8833,3,0,0,17.0,0,1.5841789061771412,0,0,0,1,0,0,0,0,0,1
551,0,2,1,27.0,0,0,26.0,1,1,0,54.0,0,-0.12491978668775715,0,1,0,1,0,0,0,0,0,1
552,0,3,1,28.0,0,0,7.8292,1,1,0,84.0,0,-0.49078316061772326,1,0,0,1,0,0,0,0,0,1
553,1,3,1,22.0,0,0,7.225,1,1,0,66.0,0,-0.5029485386158568,0,0,0,1,0,0,0,0,0,1
554,1,3,0,22.0,0,0,7.775,1,1,0,66.0,0,-0.4918744606632361,0,1,1,0,0,0,0,0,0,1
555,0,1,1,62.0,0,0,26.55,1,1,0,62.0,0,-0.11384570873513637,0,1,0,1,0,0,0,1,0,0
556,1,1,0,48.0,1,0,39.6,2,0,0,48.0,0,0.1489119590497745,0,0,0,0,0,1,0,0,0,0
557,0,1,1,28.0,0,0,227.525,1,1,0,28.0,0,3.9327230485884233,0,0,0,1,0,0,0,0,0,1
558,1,1,0,39.0,1,1,79.65,3,0,0,39.0,0,0.955306180872432,0,1,0,0,1,0,0,0,0,0
559,1,3,0,36.0,1,0,17.4,2,0,0,108.0,0,-0.29807809649237277,0,1,0,0,1,0,0,0,0,0
560,0,3,1,28.0,0,0,7.75,1,1,0,84.0,0,-0.49237782784290063,1,0,0,1,0,0,0,0,0,1
561,0,3,1,40.0,0,0,7.8958,1,1,0,120.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,0
562,0,2,1,28.0,0,0,13.5,1,1,0,56.0,0,-0.3766033765200472,0,1,0,1,0,0,0,0,0,1
563,0,3,1,28.0,0,0,8.05,1,1,0,84.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
564,0,3,0,28.0,0,0,8.05,1,1,0,84.0,0,-0.4863374216869257,0,1,1,0,0,0,0,0,0,1
565,0,3,1,24.0,2,0,24.15,3,0,0,72.0,0,-0.1621689579829361,0,1,0,1,0,0,0,0,0,1
566,0,3,1,19.0,0,0,7.8958,1,1,0,57.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
567,0,3,0,29.0,0,4,21.075,5,0,1,87.0,0,-0.22408312108167944,0,1,0,0,1,0,0,0,0,1
568,0,3,1,28.0,0,0,7.2292,1,1,0,84.0,0,-0.5028639729296732,0,0,0,1,0,0,0,0,0,1
569,1,3,1,32.0,0,0,7.8542,1,1,0,96.0,0,-0.4902797934380587,0,1,0,1,0,0,0,0,0,1
570,1,2,1,62.0,0,0,10.5,1,1,0,124.0,0,-0.43700743807979686,0,1,0,1,0,0,0,1,0,0
571,1,1,0,53.0,2,0,51.4792,3,0,0,53.0,0,0.38809593507663365,0,1,0,0,1,0,0,1,0,0
572,1,1,1,36.0,0,0,26.3875,1,1,0,36.0,0,-0.11711759540295616,0,1,0,1,0,0,0,0,0,0
573,1,3,0,28.0,0,0,7.75,1,1,0,84.0,0,-0.49237782784290063,1,0,1,0,0,0,0,0,0,1
574,0,3,1,16.0,0,0,8.05,1,1,0,48.0,0,-0.4863374216869257,0,1,0,1,0,0,1,0,0,0
575,0,3,1,19.0,0,0,14.5,1,1,0,57.0,0,-0.35646868933346404,0,1,0,1,0,0,0,0,0,1
576,1,2,0,34.0,0,0,13.0,1,1,0,68.0,0,-0.3866707201133388,0,1,1,0,0,0,0,0,0,0
577,1,1,0,39.0,1,0,55.9,2,0,0,39.0,0,0.4771073601910807,0,1,0,0,1,0,0,0,0,0
578,0,3,0,28.0,1,0,14.4583,2,0,0,84.0,0,-0.3573083057891445,0,0,0,0,1,0,0,0,0,1
579,1,3,1,32.0,0,0,7.925,1,1,0,96.0,0,-0.4888542575852486,0,1,0,1,0,0,0,0,0,1
580,1,2,0,25.0,1,1,30.0,3,0,0,50.0,0,-0.04438103794142432,0,1,1,0,0,0,0,0,0,1
581,1,1,0,39.0,1,1,110.8833,3,0,0,39.0,0,1.5841789061771412,0,0,0,0,1,0,0,0,0,0
582,0,2,1,54.0,0,0,26.0,1,1,0,108.0,0,-0.12491978668775715,0,1,0,1,0,0,0,1,0,0
583,0,1,1,36.0,0,0,40.125,1,1,0,36.0,0,0.15948266982273065,0,0,0,1,0,0,0,0,0,0
584,0,3,1,28.0,0,0,8.7125,1,1,0,84.0,0,-0.47299819142581434,0,0,0,1,0,0,0,0,0,1
585,1,1,0,18.0,0,2,79.65,3,0,0,18.0,0,0.955306180872432,0,1,1,0,0,0,0,0,0,1
586,0,2,1,47.0,0,0,15.0,1,1,0,94.0,0,-0.3464013457401724,0,1,0,1,0,0,0,0,0,0
587,1,1,1,60.0,1,1,79.2,3,0,0,60.0,1,0.9462455716384695,0,0,0,1,0,0,0,1,0,0
588,0,3,1,22.0,0,0,8.05,1,1,0,66.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
589,0,3,1,28.0,0,0,8.05,1,1,0,84.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,1
590,0,3,1,35.0,0,0,7.125,1,1,0,105.0,0,-0.5049620073345151,0,1,0,1,0,0,0,0,0,0
591,1,1,0,52.0,1,0,78.2667,2,0,0,52.0,0,0.9274538680872313,0,0,0,0,1,0,0,1,0,0
592,0,3,1,47.0,0,0,7.25,1,1,0,141.0,0,-0.5024451714361923,0,1,0,1,0,0,0,0,0,0
593,0,3,0,28.0,0,2,7.75,3,0,0,84.0,0,-0.49237782784290063,1,0,1,0,0,0,0,0,0,1
594,0,2,1,37.0,1,0,26.0,2,0,0,74.0,0,-0.12491978668775715,0,1,0,1,0,0,0,0,0,0
595,0,3,1,36.0,1,1,24.15,3,0,0,108.0,1,-0.1621689579829361,0,1,0,1,0,0,0,0,0,0
596,1,2,0,28.0,0,0,33.0,1,1,0,56.0,0,0.016023023618325298,0,1,1,0,0,0,0,0,0,1
597,0,3,1,49.0,0,0,0.0,1,1,0,147.0,0,-0.6484216535389205,0,1,0,1,0,0,0,1,0,0
598,0,3,1,28.0,0,0,7.225,1,1,0,84.0,0,-0.5029485386158568,0,0,0,1,0,0,0,0,0,1
599,1,1,1,49.0,1,0,56.9292,2,0,0,49.0,0,0.49782998024351216,0,0,0,0,0,1,0,1,0,0
600,1,2,0,24.0,2,1,27.0,4,0,0,48.0,0,-0.10478509950117394,0,1,0,0,1,0,0,0,0,1
601,0,3,1,28.0,0,0,7.8958,1,1,0,84.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
602,0,1,1,28.0,0,0,42.4,1,1,0,28.0,0,0.2052890831722074,0,1,0,1,0,0,0,0,0,1
603,0,3,1,44.0,0,0,8.05,1,1,0,132.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,0
604,1,1,1,35.0,0,0,26.55,1,1,0,35.0,0,-0.11384570873513637,0,0,0,1,0,0,0,0,0,0
605,0,3,1,36.0,1,0,15.55,2,0,0,108.0,0,-0.3353272677875516,0,1,0,1,0,0,0,0,0,0
606,0,3,1,30.0,0,0,7.8958,1,1,0,90.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
607,1,1,1,27.0,0,0,30.5,1,1,0,27.0,0,-0.034313694348132716,0,1,0,1,0,0,0,0,0,1
608,1,2,0,22.0,1,2,41.5792,4,0,0,44.0,0,0.18876253192945994,0,0,0,0,1,0,0,0,0,1
609,1,1,0,40.0,0,0,153.4625,1,1,0,40.0,0,2.441497778832105,0,1,1,0,0,0,0,0,0,0
610,0,3,0,39.0,1,5,31.275,7,0,1,117.0,0,-0.01870931177853076,0,1,0,0,1,0,0,0,0,0
611,0,3,1,28.0,0,0,7.05,1,1,0,84.0,0,-0.5064721088735089,0,1,0,1,0,0,0,0,0,1
612,1,3,0,28.0,1,0,15.5,2,0,0,84.0,0,-0.3363340021468808,1,0,1,0,0,0,0,0,0,1
613,0,3,1,28.0,0,0,7.75,1,1,0,84.0,0,-0.49237782784290063,1,0,0,1,0,0,0,0,0,1
614,0,3,1,35.0,0,0,8.05,1,1,0,105.0,0,-0.4863374216869257,0,1,0,1,0,0,0,0,0,0
615,1,2,0,24.0,1,2,65.0,4,0,0,48.0,0,0.6603330135889879,0,1,1,0,0,0,0,0,0,1
616,0,3,1,34.0,1,1,14.4,3,0,0,102.0,1,-0.35848215805212236,0,1,0,1,0,0,0,0,0,0
617,0,3,0,26.0,1,0,16.1,2,0,0,78.0,0,-0.32425318983493084,0,1,0,0,1,0,0,0,0,1
618,1,2,0,4.0,2,1,39.0,4,0,0,8.0,0,0.13683114673782454,0,1,1,0,0,0,1,0,0,0
619,0,2,1,26.0,0,0,10.5,1,1,0,52.0,0,-0.43700743807979686,0,1,0,1,0,0,0,0,0,1
620,0,3,1,27.0,1,0,14.4542,2,0,0,81.0,0,-0.3573908580066095,0,0,0,1,0,0,0,0,0,1
621,1,1,1,42.0,1,0,52.5542,2,0,0,42.0,0,0.40974072380221066,0,1,0,1,0,0,0,0,0,0
622,1,3,1,20.0,1,1,15.7417,3,0,0,60.0,1,-0.33146744825388363,0,0,0,1,0,0,0,0,0,1
623,0,3,1,21.0,0,0,7.8542,1,1,0,63.0,0,-0.4902797934380587,0,1,0,1,0,0,0,0,0,1
624,0,3,1,21.0,0,0,16.1,1,1,0,63.0,0,-0.32425318983493084,0,1,0,1,0,0,0,0,0,1
625,0,1,1,61.0,0,0,32.3208,1,1,0,61.0,0,0.002347544081197954,0,1,0,1,0,0,0,1,0,0
626,0,2,1,57.0,0,0,12.35,1,1,0,114.0,0,-0.3997582667846179,1,0,0,0,0,1,0,1,0,0
627,1,1,0,21.0,0,0,77.9583,1,1,0,21.0,0,0.921244330558889,0,1,1,0,0,0,0,0,0,1
628,0,3,1,26.0,0,0,7.8958,1,1,0,78.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
629,0,3,1,28.0,0,0,7.7333,1,1,0,84.0,0,-0.49271407711891657,1,0,0,1,0,0,0,0,0,1
630,1,1,1,80.0,0,0,30.0,1,1,0,80.0,0,-0.04438103794142432,0,1,0,1,0,0,0,0,1,0
631,0,3,1,51.0,0,0,7.0542,1,1,0,153.0,0,-0.5063875431873253,0,1,0,1,0,0,0,1,0,0
632,1,1,1,32.0,0,0,30.5,1,1,0,32.0,0,-0.034313694348132716,0,0,0,0,0,1,0,0,0,1
633,0,1,1,28.0,0,0,0.0,1,1,0,28.0,0,-0.6484216535389205,0,1,0,1,0,0,0,0,0,1
634,0,3,0,9.0,3,2,27.9,6,0,1,27.0,0,-0.08666388103324908,0,1,1,0,0,0,1,0,0,0
635,1,2,0,28.0,0,0,13.0,1,1,0,56.0,0,-0.3866707201133388,0,1,1,0,0,0,0,0,0,1
636,0,3,1,32.0,0,0,7.925,1,1,0,96.0,0,-0.4888542575852486,0,1,0,1,0,0,0,0,0,1
637,0,2,1,31.0,1,1,26.25,3,0,0,62.0,1,-0.11988611489111134,0,1,0,1,0,0,0,0,0,1
638,0,3,0,41.0,0,5,39.6875,6,0,1,123.0,0,0.1506737441786005,0,1,0,0,1,0,0,0,0,0
639,0,3,1,28.0,1,0,16.1,2,0,0,84.0,0,-0.32425318983493084,0,1,0,1,0,0,0,0,0,1
640,0,3,1,20.0,0,0,7.8542,1,1,0,60.0,0,-0.4902797934380587,0,1,0,1,0,0,0,0,0,1
641,1,1,0,24.0,0,0,69.3,1,1,0,24.0,0,0.7469121684912956,0,0,0,0,0,1,0,0,0,1
642,0,3,0,2.0,3,2,27.9,6,0,1,6.0,0,-0.08666388103324908,0,1,1,0,0,0,1,0,0,0
643,1,3,1,28.0,0,0,56.4958,1,1,0,84.0,0,0.48910360681684706,0,1,0,1,0,0,0,0,0,1
644,1,3,0,0.75,2,1,19.2583,4,0,0,2.25,0,-0.26066180729354516,0,0,1,0,0,0,1,0,0,0
645,1,1,1,48.0,1,0,76.7292,2,0,0,48.0,0,0.8964967865378598,0,0,0,1,0,0,0,0,0,0
646,0,3,1,19.0,0,0,7.8958,1,1,0,57.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
647,1,1,1,56.0,0,0,35.5,1,1,0,56.0,0,0.06635974158478332,0,0,0,0,0,1,0,1,0,0
648,0,3,1,28.0,0,0,7.55,1,1,0,84.0,0,-0.49640476528021726,0,1,0,1,0,0,0,0,0,1
649,1,3,0,23.0,0,0,7.55,1,1,0,69.0,0,-0.49640476528021726,0,1,1,0,0,0,0,0,0,1
650,0,3,1,28.0,0,0,7.8958,1,1,0,84.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
651,1,2,0,18.0,0,1,23.0,2,0,0,36.0,0,-0.18532384824750675,0,1,1,0,0,0,0,0,0,1
652,0,3,1,21.0,0,0,8.4333,1,1,0,63.0,0,-0.47861979608830835,0,1,0,1,0,0,0,0,0,1
653,1,3,0,28.0,0,0,7.8292,1,1,0,84.0,0,-0.49078316061772326,1,0,1,0,0,0,0,0,0,1
654,0,3,0,18.0,0,0,6.75,1,1,0,54.0,0,-0.5125125150294839,1,0,1,0,0,0,0,0,0,1
655,0,2,1,24.0,2,0,73.5,3,0,0,48.0,0,0.8314778546749452,0,1,0,1,0,0,0,0,0,1
656,0,3,1,28.0,0,0,7.8958,1,1,0,84.0,0,-0.4894421904510968,0,1,0,1,0,0,0,0,0,1
657,0,3,0,32.0,1,1,15.5,3,0,0,96.0,0,-0.3363340021468808,1,0,0,0,1,0,0,0,0,1
658,0,2,1,23.0,0,0,13.0,1,1,0,46.0,0,-0.3866707201133388,0,1,0,1,0,0,0,0,0,1
659,0,1,1,58.0,0,2,113.275,3,0,0,58.0,1,1.6323350375212924,0,0,0,1,0,0,0,1,0,0
660,1,1,1,50.0,2,0,133.65,3,0,0,50.0,0,2.042579288947925,0,1,0,0,0,1,0,1,0,0
661,0,3,1,40.0,0,0,7.225,1,1,0,120.0,0,-0.5029485386158568,0,0,0,1,0,0,0,0,0,0
662,0,1,1,47.0,0,0,25.5875,1,1,0,47.0,0,-0.13322534515222276,0,1,0,1,0,0,0,0,0,0
663,0,3,1,36.0,0,0,7.4958,1,1,0,108.0,0,-0.4974960653257301,0,1,0,1,0,0,0,0,0,0
664,1,3,1,20.0,1,0,7.925,2,0,0,60.0,0,-0.4888542575852486,0,1,0,1,0,0,0,0,0,1
665,0,2,1,32.0,2,0,73.5,3,0,0,64.0,0,0.8314778546749452,0,1,0,1,0,0,0,0,0,1
